CustomerID,Recency,Frequency,Monetary,Recency_rank,Frequency_rank,Monetary_rank,segment
15839,25.0,5.0,1020.74,3,4,4,Loyal
15114,30.0,6.0,1733.31,3,5,5,Loyal
13538,43.0,4.0,661.35,3,4,3,Loyal
13050,9.0,12.0,2321.28,5,5,5,Champions
16907,29.0,2.0,397.65,3,2,2,About to sleep
14891,148.0,1.0,105.0,1,1,1,Hibernating
13994,4.0,6.0,2313.14,5,5,5,Champions
17554,1.0,5.0,1952.45,5,4,5,Champions
12928,35.0,3.0,1282.66,3,3,4,Need attention
16979,4.0,6.0,1471.85,5,5,4,Champions
13491,52.0,2.0,184.19,2,2,1,Hibernating
16818,11.0,7.0,2156.4,4,5,5,Champions
12815,148.0,1.0,448.1,1,1,3,Hibernating
14907,3.0,6.0,2519.41,5,5,5,Champions
14332,23.0,3.0,866.31,4,3,4,Loyal
13381,21.0,5.0,2555.46,4,4,5,Champions
16621,52.0,2.0,322.78,2,2,2,Hibernating
14676,31.0,3.0,1399.72,3,3,4,Need attention
17266,2.0,3.0,310.64,5,3,2,Potential Loyal
15737,15.0,5.0,464.08,4,4,3,Loyal
16203,59.0,2.0,274.6,2,2,2,Hibernating
17948,147.0,1.0,358.56000000000006,1,1,2,Hibernating
12712,23.0,5.0,1476.25,4,4,4,Loyal
15004,147.0,1.0,1246.32,1,1,4,Hibernating
14958,147.0,1.0,107.39999999999999,1,1,1,Hibernating
14722,147.0,1.0,187.92000000000002,1,1,1,Hibernating
12451,11.0,4.0,3625.7,4,4,5,Champions
14572,3.0,6.0,1740.71,5,5,5,Champions
14293,3.0,2.0,538.5400000000001,5,2,3,Potential Loyal
14013,110.0,2.0,354.52,1,2,2,Hibernating
12600,29.0,4.0,1283.08,3,4,4,Loyal
13305,4.0,6.0,1360.61,5,5,4,Champions
14810,41.0,3.0,809.18,3,3,4,Need attention
14060,5.0,9.0,2740.28,5,5,5,Champions
15206,10.0,3.0,402.59999999999997,4,3,2,Potential Loyal
15281,59.0,3.0,404.74,2,3,2,At risk
13507,3.0,4.0,2479.16,5,4,5,Champions
15716,146.0,1.0,216.37,1,1,1,Hibernating
13967,146.0,1.0,80.7,1,1,1,Hibernating
14659,9.0,6.0,1128.27,5,5,4,Champions
14292,8.0,9.0,3732.02,5,5,5,Champions
16255,17.0,6.0,1547.63,4,5,5,Champions
17571,50.0,2.0,1138.56,2,2,4,Hibernating
17774,97.0,3.0,620.47,1,3,3,At risk
13993,32.0,7.0,1921.09,3,5,5,Loyal
16678,3.0,11.0,1749.68,5,5,5,Champions
16054,145.0,1.0,783.9,1,1,4,Hibernating
14462,64.0,5.0,859.35,2,4,4,Don't lose them
13340,45.0,6.0,7058.45,3,5,5,Loyal
13654,43.0,3.0,1534.49,3,3,4,Need attention
14044,27.0,3.0,479.08,3,3,3,Need attention
14224,110.0,2.0,554.8,1,2,3,Hibernating
12833,145.0,1.0,417.38,1,1,3,Hibernating
17863,59.0,3.0,1788.1,2,3,5,At risk
13880,21.0,7.0,1880.2,4,5,5,Champions
16474,7.0,11.0,1811.47,5,5,5,Champions
12691,28.0,3.0,629.6,3,3,3,Need attention
13610,12.0,5.0,649.01,4,4,3,Loyal
14198,4.0,5.0,490.1,5,4,3,Loyal
17984,145.0,1.0,152.68,1,1,1,Hibernating
14758,145.0,1.0,277.12,1,1,2,Hibernating
13705,8.0,2.0,393.72,5,2,2,Potential Loyal
14944,30.0,8.0,4050.52,3,5,5,Loyal
13821,145.0,1.0,115.49,1,1,1,Hibernating
16681,73.0,3.0,894.5,2,3,4,At risk
16511,22.0,2.0,609.51,4,2,3,Potential Loyal
15527,19.0,6.0,1201.53,4,5,4,Champions
15906,20.0,4.0,884.53,4,4,4,Loyal
16875,64.0,4.0,1265.18,2,4,4,Don't lose them
12744,52.0,4.0,4948.58,2,4,5,Don't lose them
12589,29.0,2.0,646.68,3,2,3,About to sleep
16705,1.0,16.0,7353.3,5,5,5,Champions
14390,10.0,9.0,3562.34,4,5,5,Champions
16859,106.0,4.0,213.29999999999998,1,4,1,At risk
16762,20.0,3.0,1501.38,4,3,4,Loyal
18087,98.0,2.0,608.0,1,2,3,Hibernating
17213,40.0,4.0,1844.28,3,4,5,Loyal
14798,53.0,2.0,98.06,2,2,1,Hibernating
14038,78.0,2.0,844.0600000000001,2,2,4,Hibernating
13327,39.0,4.0,1745.22,3,4,5,Loyal
13940,17.0,4.0,839.14,4,4,4,Loyal
14029,63.0,2.0,467.66,2,2,3,Hibernating
15860,41.0,5.0,556.95,3,4,3,Loyal
13764,71.0,2.0,1021.87,2,2,4,Hibernating
13756,2.0,10.0,3433.31,5,5,5,Champions
12840,144.0,1.0,576.0,1,1,3,Hibernating
14732,8.0,6.0,1403.14,5,5,4,Champions
14117,144.0,1.0,90.0,1,1,1,Hibernating
13209,30.0,6.0,3513.02,3,5,5,Loyal
12431,36.0,9.0,3290.76,3,5,5,Loyal
17682,10.0,3.0,1366.92,4,3,4,Loyal
13081,1.0,10.0,13765.42,5,5,5,Champions
15462,94.0,2.0,129.6,1,2,1,Hibernating
15727,17.0,3.0,1928.09,4,3,5,Loyal
13167,19.0,4.0,791.33,4,4,4,Loyal
17779,21.0,5.0,642.17,4,4,3,Loyal
16128,18.0,4.0,1491.92,4,4,4,Loyal
17867,30.0,5.0,31.44999999999999,3,4,1,Potential Loyal
17419,11.0,6.0,2165.92,4,5,5,Champions
12664,8.0,8.0,3560.3,5,5,5,Champions
18041,12.0,7.0,1447.38,4,5,4,Champions
13991,12.0,7.0,850.63,4,5,4,Champions
16232,33.0,3.0,616.76,3,3,3,Need attention
14178,9.0,6.0,1423.56,5,5,4,Champions
18101,11.0,2.0,223.65,4,2,1,Potential Loyal
15713,143.0,1.0,185.55,1,1,1,Hibernating
12662,1.0,6.0,2011.7,5,5,5,Champions
12480,28.0,2.0,1694.36,3,2,5,About to sleep
17287,26.0,3.0,563.77,3,3,3,Need attention
15867,5.0,6.0,1740.02,5,5,5,Champions
12875,143.0,1.0,49.470000000000006,1,1,1,Hibernating
13827,58.0,3.0,412.05,2,3,2,At risk
12560,5.0,4.0,2101.39,5,4,5,Champions
13225,3.0,3.0,2721.96,5,3,5,Loyal
17096,9.0,6.0,859.19,5,5,4,Champions
16764,4.0,18.0,2758.25,5,5,5,Champions
18180,5.0,6.0,1843.75,5,5,5,Champions
12510,143.0,1.0,301.52,1,1,2,Hibernating
16271,3.0,5.0,1290.07,5,4,4,Champions
12521,143.0,1.0,599.68,1,1,3,Hibernating
15587,50.0,3.0,568.8000000000001,2,3,3,At risk
17866,143.0,2.0,325.7,1,2,2,Hibernating
15529,23.0,5.0,2035.57,4,4,5,Champions
15632,16.0,5.0,1606.55,4,4,5,Champions
16807,143.0,1.0,469.76,1,1,3,Hibernating
13136,50.0,8.0,1992.67,2,5,5,Don't lose them
12757,16.0,8.0,3396.67,4,5,5,Champions
14101,74.0,2.0,1817.4,2,2,5,Hibernating
16353,4.0,12.0,4520.43,5,5,5,Champions
17229,96.0,2.0,318.76,1,2,2,Hibernating
14456,5.0,14.0,3047.63,5,5,5,Champions
16464,20.0,3.0,1314.68,4,3,4,Loyal
17962,142.0,1.0,102.83,1,1,1,Hibernating
13571,13.0,8.0,1585.01,4,5,5,Champions
12520,79.0,2.0,936.7,2,2,4,Hibernating
16149,5.0,2.0,280.52,5,2,2,Potential Loyal
15298,2.0,9.0,1996.9,5,5,5,Champions
15260,100.0,3.0,510.29,1,3,3,At risk
17754,1.0,4.0,1508.02,5,4,4,Champions
13995,15.0,4.0,1083.24,4,4,4,Loyal
14769,3.0,5.0,4814.4,5,4,5,Champions
15108,142.0,1.0,676.8,1,1,3,Hibernating
14259,142.0,1.0,120.0,1,1,1,Hibernating
18143,117.0,2.0,1000.16,1,2,4,Hibernating
17935,138.0,2.0,145.79,1,2,1,Hibernating
14517,33.0,2.0,330.45,3,2,2,About to sleep
17694,142.0,1.0,283.12,1,1,2,Hibernating
16891,2.0,4.0,577.44,5,4,3,Loyal
15570,7.0,4.0,1640.1,5,4,5,Champions
16607,18.0,8.0,1616.61,4,5,5,Champions
14403,130.0,2.0,499.79999999999995,1,2,3,Hibernating
17660,141.0,1.0,196.0,1,1,1,Hibernating
14407,107.0,5.0,1138.1,1,4,4,Don't lose them
14866,11.0,12.0,14093.77,4,5,5,Champions
13157,49.0,2.0,1243.28,2,2,4,Hibernating
14745,113.0,3.0,638.59,1,3,3,At risk
13562,82.0,2.0,1196.06,1,2,4,Hibernating
16654,141.0,1.0,64.02,1,1,1,Hibernating
16188,45.0,2.0,416.09,3,2,2,About to sleep
16041,31.0,3.0,3166.4,3,3,5,Need attention
15380,9.0,5.0,1452.2600000000002,5,4,4,Champions
15106,18.0,5.0,629.28,4,4,3,Loyal
15623,141.0,1.0,301.03,1,1,2,Hibernating
12476,1.0,10.0,4194.13,5,5,5,Champions
14875,9.0,3.0,1090.6200000000001,5,3,4,Loyal
17175,44.0,3.0,609.24,3,3,3,Need attention
13313,22.0,3.0,945.58,4,3,4,Loyal
15370,41.0,5.0,1232.61,3,4,4,Loyal
16224,57.0,2.0,752.09,2,2,3,Hibernating
15829,99.0,2.0,636.14,1,2,3,Hibernating
14209,11.0,3.0,990.28,4,3,4,Loyal
18146,141.0,1.0,83.7,1,1,1,Hibernating
15815,64.0,2.0,706.52,2,2,3,Hibernating
15232,113.0,2.0,612.06,1,2,3,Hibernating
16107,18.0,6.0,2671.26,4,5,5,Champions
15704,140.0,2.0,786.3000000000001,1,2,4,Hibernating
12438,14.0,2.0,2906.85,4,2,5,Potential Loyal
18161,10.0,4.0,1066.47,4,4,4,Loyal
17625,18.0,3.0,1497.32,4,3,4,Loyal
12627,11.0,7.0,4478.53,4,5,5,Champions
16711,3.0,3.0,1052.23,5,3,4,Loyal
13079,4.0,5.0,220.10000000000002,5,4,1,Potential Loyal
15640,4.0,8.0,5675.82,5,5,5,Champions
18150,32.0,2.0,339.0,3,2,2,About to sleep
18262,140.0,1.0,149.48,1,1,1,Hibernating
13563,84.0,2.0,777.53,1,2,4,Hibernating
14800,48.0,6.0,941.53,2,5,4,Don't lose them
12916,139.0,1.0,693.37,1,1,3,Hibernating
17265,139.0,1.0,178.81,1,1,1,Hibernating
13802,138.0,2.0,943.36,1,2,4,Hibernating
16407,13.0,5.0,1332.19,4,4,4,Loyal
13029,31.0,2.0,865.0,3,2,4,About to sleep
14443,54.0,2.0,811.8,2,2,4,Hibernating
15506,23.0,3.0,979.26,4,3,4,Loyal
13137,11.0,7.0,2741.2400000000002,4,5,5,Champions
15708,41.0,4.0,1277.64,3,4,4,Loyal
16305,139.0,1.0,361.21999999999997,1,1,2,Hibernating
13831,16.0,3.0,1105.0,4,3,4,Loyal
17522,2.0,2.0,283.16999999999996,5,2,2,Potential Loyal
16218,30.0,3.0,1355.92,3,3,4,Need attention
16948,139.0,1.0,194.48,1,1,1,Hibernating
12939,64.0,5.0,4353.48,2,4,5,Don't lose them
12864,138.0,1.0,147.12,1,1,1,Hibernating
17724,58.0,4.0,995.6500000000001,2,4,4,Don't lose them
17703,35.0,3.0,798.74,3,3,4,Need attention
16668,15.0,3.0,109.97999999999999,4,3,1,Potential Loyal
12763,138.0,1.0,174.0,1,1,1,Hibernating
16710,19.0,4.0,845.4,4,4,4,Loyal
13116,117.0,2.0,485.19,1,2,3,Hibernating
14019,47.0,4.0,1398.96,2,4,4,Don't lose them
13037,138.0,1.0,303.75,1,1,2,Hibernating
17649,135.0,2.0,861.74,1,2,4,Hibernating
16178,138.0,1.0,197.9,1,1,1,Hibernating
13956,5.0,3.0,732.75,5,3,3,Loyal
14948,23.0,6.0,788.17,4,5,4,Champions
17054,28.0,3.0,435.01,3,3,3,Need attention
17040,138.0,1.0,449.73,1,1,3,Hibernating
16099,50.0,2.0,413.6,2,2,2,Hibernating
14100,138.0,1.0,194.9,1,1,1,Hibernating
15289,29.0,3.0,559.65,3,3,3,Need attention
14246,111.0,2.0,1024.42,1,2,4,Hibernating
14775,58.0,2.0,605.3399999999999,2,2,3,Hibernating
13520,59.0,4.0,1395.77,2,4,4,Don't lose them
15781,25.0,3.0,250.21,3,3,2,Need attention
15835,44.0,2.0,465.78,3,2,3,About to sleep
17364,1.0,6.0,2379.33,5,5,5,Champions
16249,53.0,3.0,779.54,2,3,4,At risk
14344,127.0,2.0,244.05,1,2,2,Hibernating
16557,24.0,2.0,281.85,3,2,2,About to sleep
17631,2.0,2.0,225.78,5,2,2,Potential Loyal
13296,137.0,1.0,87.4,1,1,1,Hibernating
13814,56.0,3.0,1562.12,2,3,5,At risk
14342,21.0,3.0,358.96,4,3,2,Potential Loyal
16364,12.0,2.0,707.04,4,2,3,Potential Loyal
14970,68.0,2.0,809.81,2,2,4,Hibernating
14692,137.0,1.0,111.25,1,1,1,Hibernating
14232,32.0,4.0,1042.45,3,4,4,Loyal
12836,59.0,2.0,951.46,2,2,4,Hibernating
17693,136.0,3.0,187.02,1,3,1,At risk
13110,31.0,4.0,756.1800000000001,3,4,3,Loyal
15372,137.0,1.0,2007.3999999999999,1,1,5,Hibernating
17734,54.0,2.0,587.65,2,2,3,Hibernating
13588,16.0,12.0,2331.82,4,5,5,Champions
15618,33.0,5.0,747.031,3,4,3,Loyal
15855,137.0,1.0,237.55,1,1,2,Hibernating
13930,58.0,2.0,337.34,2,2,2,Hibernating
13865,58.0,2.0,219.04,2,2,1,Hibernating
16951,123.0,3.0,208.96,1,3,1,At risk
16592,4.0,9.0,2576.2,5,5,5,Champions
18211,26.0,4.0,462.17,3,4,3,Loyal
13379,26.0,3.0,572.56,3,3,3,Need attention
15203,26.0,4.0,1134.9,3,4,4,Loyal
14414,92.0,7.0,1267.93,1,5,4,Don't lose them
17596,23.0,4.0,1539.07,4,4,5,Champions
16019,2.0,4.0,960.74,5,4,4,Champions
16809,23.0,3.0,571.61,4,3,3,Loyal
15440,55.0,2.0,257.88,2,2,2,Hibernating
18094,82.0,4.0,1240.1000000000001,1,4,4,Don't lose them
14273,51.0,2.0,341.27,2,2,2,Hibernating
16750,45.0,4.0,505.23,3,4,3,Loyal
13194,136.0,1.0,60.7,1,1,1,Hibernating
15660,25.0,6.0,858.09,3,5,4,Loyal
13824,33.0,2.0,465.96,3,2,3,About to sleep
12753,4.0,4.0,8322.16,5,4,5,Champions
16628,30.0,4.0,1470.13,3,4,4,Loyal
16532,18.0,2.0,4838.4,4,2,5,Potential Loyal
16767,31.0,7.0,2532.36,3,5,5,Loyal
15172,9.0,3.0,1097.85,5,3,4,Loyal
15095,104.0,3.0,600.1,1,3,3,At risk
16447,136.0,1.0,259.01,1,1,2,Hibernating
12523,2.0,9.0,1245.38,5,5,4,Champions
14305,71.0,5.0,1803.76,2,4,5,Don't lose them
12397,36.0,2.0,2409.9,3,2,5,About to sleep
16696,135.0,1.0,99.0,1,1,1,Hibernating
15624,117.0,2.0,276.73,1,2,2,Hibernating
14331,124.0,2.0,462.65999999999997,1,2,3,Hibernating
15261,135.0,1.0,254.82,1,1,2,Hibernating
17870,2.0,12.0,1563.0,5,5,5,Champions
14307,89.0,3.0,1300.74,1,3,4,At risk
15116,18.0,3.0,873.1,4,3,4,Loyal
15105,18.0,7.0,2298.93,4,5,5,Champions
13813,40.0,5.0,1353.41,3,4,4,Loyal
13728,37.0,3.0,522.21,3,3,3,Need attention
12853,108.0,4.0,1019.1,1,4,4,Don't lose them
15861,12.0,7.0,2277.88,4,5,5,Champions
18151,135.0,1.0,340.8,1,1,2,Hibernating
14855,119.0,2.0,645.65,1,2,3,Hibernating
13925,36.0,6.0,616.65,3,5,3,Loyal
16076,3.0,10.0,1868.08,5,5,5,Champions
18237,3.0,5.0,987.1,5,4,4,Champions
16969,39.0,2.0,253.05,3,2,2,About to sleep
14898,23.0,2.0,692.59,4,2,3,Potential Loyal
12453,134.0,1.0,707.09,1,1,3,Hibernating
15639,134.0,1.0,425.32,1,1,3,Hibernating
16912,23.0,7.0,1397.22,4,5,4,Champions
12910,23.0,5.0,1932.54,4,4,5,Champions
15118,134.0,1.0,244.8,1,1,2,Hibernating
15746,134.0,2.0,182.96,1,2,1,Hibernating
14973,107.0,2.0,659.85,1,2,3,Hibernating
17071,9.0,8.0,1360.16,5,5,4,Champions
12743,134.0,2.0,546.43,1,2,3,Hibernating
17373,40.0,3.0,501.67,3,3,3,Need attention
17483,65.0,2.0,258.94,2,2,2,Hibernating
17931,134.0,1.0,111.16000000000001,1,1,1,Hibernating
15245,134.0,1.0,778.12,1,1,4,Hibernating
15942,134.0,1.0,337.44,1,1,2,Hibernating
13875,54.0,2.0,718.91,2,2,3,Hibernating
14143,134.0,1.0,115.8,1,1,1,Hibernating
15120,130.0,2.0,343.82,1,2,2,Hibernating
16147,134.0,1.0,375.0,1,1,2,Hibernating
13277,16.0,4.0,258.4,4,4,2,Potential Loyal
18127,19.0,3.0,348.73,4,3,2,Potential Loyal
15974,39.0,3.0,1387.3,3,3,4,Need attention
14738,39.0,5.0,764.25,3,4,4,Loyal
15149,134.0,1.0,520.8000000000001,1,1,3,Hibernating
14499,26.0,2.0,689.3,3,2,3,About to sleep
18081,36.0,3.0,343.45,3,3,2,Need attention
14511,11.0,6.0,1267.4099999999999,4,5,4,Champions
16062,10.0,2.0,575.44,4,2,3,Potential Loyal
12716,4.0,2.0,1053.49,5,2,4,Potential Loyal
13138,22.0,4.0,575.54,4,4,3,Loyal
15776,133.0,1.0,241.62,1,1,2,Hibernating
13975,31.0,4.0,1564.67,3,4,5,Loyal
12981,30.0,2.0,372.21999999999997,3,2,2,About to sleep
17926,133.0,1.0,185.56,1,1,1,Hibernating
17491,1.0,7.0,2217.06,5,5,5,Champions
13106,129.0,2.0,59.5,1,2,1,Hibernating
13104,3.0,4.0,884.76,5,4,4,Champions
14083,4.0,4.0,528.96,5,4,3,Loyal
16184,64.0,5.0,707.65,2,4,3,At risk
13928,11.0,4.0,464.57,4,4,3,Loyal
18064,133.0,1.0,406.0,1,1,2,Hibernating
15569,104.0,4.0,1087.21,1,4,4,Don't lose them
14341,45.0,4.0,1479.13,3,4,4,Loyal
13316,37.0,3.0,4355.25,3,3,5,Need attention
14885,132.0,1.0,765.3199999999999,1,1,4,Hibernating
17388,78.0,2.0,496.36,2,2,3,Hibernating
13722,120.0,3.0,905.69,1,3,4,At risk
16477,64.0,2.0,941.95,2,2,4,Hibernating
13388,121.0,3.0,627.15,1,3,3,At risk
15438,131.0,1.0,156.57999999999998,1,1,1,Hibernating
12942,131.0,1.0,287.38,1,1,2,Hibernating
15819,49.0,2.0,728.3100000000001,2,2,3,Hibernating
12456,44.0,3.0,2213.7200000000003,3,3,5,Need attention
17173,5.0,9.0,3755.65,5,5,5,Champions
16655,18.0,4.0,2563.82,4,4,5,Champions
17162,29.0,2.0,550.1800000000001,3,2,3,About to sleep
17941,131.0,1.0,304.56,1,1,2,Hibernating
14947,72.0,2.0,290.82,2,2,2,Hibernating
14239,43.0,5.0,1085.81,3,4,4,Loyal
17053,129.0,2.0,496.38,1,2,3,Hibernating
12534,131.0,1.0,1089.18,1,1,4,Hibernating
17676,4.0,6.0,1082.57,5,5,4,Champions
14112,23.0,7.0,1704.67,4,5,5,Champions
16551,96.0,2.0,611.05,1,2,3,Hibernating
12749,4.0,6.0,3086.1,5,5,5,Champions
12949,31.0,5.0,1916.52,3,4,5,Loyal
12844,29.0,2.0,325.96000000000004,3,2,2,About to sleep
14567,35.0,3.0,1524.46,3,3,4,Need attention
17615,130.0,1.0,57.3,1,1,1,Hibernating
14937,57.0,4.0,1617.63,2,4,5,Don't lose them
12828,3.0,6.0,1018.71,5,5,4,Champions
16182,72.0,2.0,4100.65,2,2,5,Hibernating
16984,78.0,5.0,4392.42,2,4,5,Don't lose them
12347,2.0,3.0,2104.05,5,3,5,Loyal
12449,22.0,3.0,3208.36,4,3,5,Loyal
13023,64.0,2.0,689.9,2,2,3,Hibernating
12633,59.0,2.0,434.43,2,2,3,Hibernating
12593,109.0,2.0,182.1,1,2,1,Hibernating
17553,130.0,1.0,1487.6,1,1,4,Hibernating
13075,130.0,1.0,919.61,1,1,4,Hibernating
15342,116.0,2.0,391.76,1,2,2,Hibernating
12644,130.0,1.0,477.91,1,1,3,Hibernating
12378,130.0,1.0,4008.62,1,1,5,Hibernating
17788,74.0,2.0,1117.9,2,2,4,Hibernating
14133,130.0,2.0,287.64,1,2,2,Hibernating
15602,8.0,5.0,742.17,5,4,3,Loyal
15024,10.0,7.0,973.24,4,5,4,Champions
13850,88.0,2.0,1586.81,1,2,5,Hibernating
14076,129.0,1.0,122.47,1,1,1,Hibernating
13805,52.0,2.0,924.6,2,2,4,Hibernating
12457,58.0,7.0,1075.43,2,5,4,Don't lose them
17887,129.0,1.0,111.35,1,1,1,Hibernating
15764,81.0,7.0,1550.95,1,5,5,Don't lose them
16150,39.0,6.0,1025.19,3,5,4,Loyal
13186,40.0,5.0,1539.69,3,4,5,Loyal
12750,129.0,1.0,275.88,1,1,2,Hibernating
18178,114.0,2.0,480.97,1,2,3,Hibernating
15374,129.0,1.0,168.0,1,1,1,Hibernating
14737,4.0,2.0,730.55,5,2,3,Potential Loyal
17656,73.0,5.0,1674.69,2,4,5,Don't lose them
15628,5.0,7.0,1860.52,5,5,5,Champions
14530,26.0,3.0,1365.07,3,3,4,Need attention
16102,42.0,3.0,1842.14,3,3,5,Need attention
18055,7.0,4.0,3421.66,5,4,5,Champions
17429,121.0,2.0,135.98000000000002,1,2,1,Hibernating
16835,128.0,1.0,99.1,1,1,1,Hibernating
13851,96.0,2.0,2405.14,1,2,5,Hibernating
15089,10.0,6.0,2420.84,4,5,5,Champions
14972,128.0,1.0,114.77,1,1,1,Hibernating
16348,32.0,4.0,886.13,3,4,4,Loyal
17514,128.0,1.0,208.65,1,1,1,Hibernating
12917,128.0,1.0,594.0,1,1,3,Hibernating
12502,96.0,2.0,1881.22,1,2,5,Hibernating
12689,26.0,2.0,1247.61,3,2,4,About to sleep
15133,128.0,1.0,324.52,1,1,2,Hibernating
17470,45.0,2.0,501.96000000000004,3,2,3,About to sleep
14768,17.0,3.0,139.5,4,3,1,Potential Loyal
17692,127.0,1.0,117.47999999999999,1,1,1,Hibernating
17584,7.0,3.0,1227.3,5,3,4,Loyal
15254,127.0,1.0,300.36,1,1,2,Hibernating
14535,59.0,3.0,1987.1200000000001,2,3,5,At risk
14778,127.0,1.0,396.81,1,1,2,Hibernating
16873,5.0,4.0,3878.66,5,4,5,Champions
13402,127.0,1.0,312.95,1,1,2,Hibernating
18099,127.0,1.0,168.31,1,1,1,Hibernating
16531,22.0,4.0,759.76,4,4,3,Loyal
15205,85.0,3.0,648.8299999999999,1,3,3,At risk
13218,127.0,1.0,62.63999999999999,1,1,1,Hibernating
17267,127.0,2.0,317.62,1,2,2,Hibernating
12823,75.0,2.0,765.0,2,2,4,Hibernating
12693,121.0,2.0,215.19000000000003,1,2,1,Hibernating
12931,22.0,12.0,29624.11,4,5,5,Champions
14713,9.0,4.0,1216.72,5,4,4,Champions
12417,3.0,5.0,1730.88,5,4,5,Champions
13145,40.0,4.0,319.77000000000004,3,4,2,Potential Loyal
15110,24.0,5.0,809.1,3,4,4,Loyal
16302,108.0,2.0,212.82,1,2,1,Hibernating
18097,8.0,4.0,1236.29,5,4,4,Champions
18079,45.0,3.0,2039.14,3,3,5,Need attention
13908,80.0,2.0,1538.44,1,2,5,Hibernating
13435,5.0,8.0,3350.77,5,5,5,Champions
13513,127.0,1.0,205.1,1,1,1,Hibernating
14720,6.0,3.0,663.81,5,3,3,Loyal
17457,127.0,1.0,340.06,1,1,2,Hibernating
15201,79.0,7.0,337.35,2,5,2,At risk
18282,8.0,3.0,176.6,5,3,1,Potential Loyal
12610,23.0,7.0,2057.99,4,5,5,Champions
13200,19.0,4.0,870.09,4,4,4,Loyal
12517,28.0,5.0,1697.94,3,4,5,Loyal
17400,126.0,1.0,817.44,1,1,4,Hibernating
17092,50.0,3.0,1642.88,2,3,5,At risk
17231,12.0,6.0,1429.97,4,5,4,Champions
15671,19.0,5.0,1619.3600000000001,4,4,5,Champions
13451,26.0,2.0,1323.77,3,2,4,About to sleep
15058,25.0,5.0,1113.68,3,4,4,Loyal
16206,55.0,2.0,248.31,2,2,2,Hibernating
16954,1.0,6.0,1143.6,5,5,4,Champions
14079,125.0,1.0,375.1,1,1,2,Hibernating
13782,13.0,4.0,550.7,4,4,3,Loyal
17298,101.0,2.0,498.42,1,2,3,Hibernating
13248,125.0,1.0,78.21000000000001,1,1,1,Hibernating
14903,21.0,3.0,1004.45,4,3,4,Loyal
15411,26.0,4.0,1189.98,3,4,4,Loyal
16950,57.0,2.0,1006.56,2,2,4,Hibernating
14024,122.0,2.0,327.7,1,2,2,Hibernating
15831,58.0,2.0,491.82,2,2,3,Hibernating
16066,17.0,5.0,1521.87,4,4,4,Loyal
15198,92.0,2.0,193.64,1,2,1,Hibernating
16549,10.0,9.0,4035.15,4,5,5,Champions
17602,2.0,7.0,4283.72,5,5,5,Champions
12676,25.0,3.0,502.44,3,3,3,Need attention
12865,26.0,2.0,1568.23,3,2,5,About to sleep
12530,60.0,3.0,818.63,2,3,4,At risk
12885,63.0,4.0,1158.27,2,4,4,Don't lose them
17331,124.0,1.0,175.2,1,1,1,Hibernating
16333,8.0,6.0,13539.6,5,5,5,Champions
16637,32.0,4.0,820.97,3,4,4,Loyal
14748,29.0,2.0,644.62,3,2,3,About to sleep
13869,123.0,1.0,1519.99,1,1,4,Hibernating
17085,123.0,1.0,347.75,1,1,2,Hibernating
16788,123.0,1.0,300.31,1,1,2,Hibernating
13016,73.0,3.0,789.89,2,3,4,At risk
17302,15.0,4.0,816.81,4,4,4,Loyal
12406,22.0,2.0,1659.5,4,2,5,Potential Loyal
18248,114.0,3.0,286.56,1,3,2,At risk
14626,9.0,5.0,2187.67,5,4,5,Champions
14127,123.0,1.0,257.48,1,1,2,Hibernating
13500,23.0,4.0,1136.77,4,4,4,Loyal
15247,122.0,1.0,356.0,1,1,2,Hibernating
17591,73.0,2.0,576.4,2,2,3,Hibernating
14901,11.0,6.0,924.24,4,5,4,Champions
14334,17.0,3.0,873.98,4,3,4,Loyal
13280,122.0,1.0,115.5,1,1,1,Hibernating
16791,29.0,4.0,1130.13,3,4,4,Loyal
17634,36.0,4.0,547.3,3,4,3,Loyal
13355,122.0,1.0,674.7,1,1,3,Hibernating
13636,37.0,2.0,407.66999999999996,3,2,2,About to sleep
16053,33.0,2.0,1511.95,3,2,4,About to sleep
13162,122.0,1.0,382.85,1,1,2,Hibernating
16245,24.0,3.0,907.23,3,3,4,Need attention
13117,22.0,2.0,233.54,4,2,2,Potential Loyal
13919,53.0,3.0,350.15999999999997,2,3,2,At risk
12384,29.0,3.0,566.16,3,3,3,Need attention
17994,122.0,2.0,95.71000000000001,1,2,1,Hibernating
16292,117.0,2.0,280.9,1,2,2,Hibernating
12571,40.0,2.0,519.61,3,2,3,About to sleep
14116,20.0,5.0,1382.74,4,4,4,Loyal
14495,51.0,2.0,123.8,2,2,1,Hibernating
12594,38.0,3.0,1530.27,3,3,4,Need attention
16996,30.0,3.0,735.4300000000001,3,3,3,Need attention
15494,21.0,2.0,1299.23,4,2,4,Potential Loyal
14030,18.0,3.0,925.07,4,3,4,Loyal
14346,121.0,1.0,759.14,1,1,3,Hibernating
15608,28.0,4.0,1093.68,3,4,4,Loyal
13203,10.0,3.0,703.75,4,3,3,Loyal
17686,7.0,3.0,2702.71,5,3,5,Loyal
15117,15.0,5.0,1237.73,4,4,4,Loyal
12993,23.0,2.0,239.46,4,2,2,Potential Loyal
13427,19.0,2.0,368.1,4,2,2,Potential Loyal
17248,120.0,1.0,318.65,1,1,2,Hibernating
14639,52.0,4.0,1749.36,2,4,5,Don't lose them
